pageid,title,date,primary_category,url,entity,entity_type
5796,"Brazilian President party received money from FARC, say documents",2005-03-15,Politics and conflicts,"https://en.wikinews.org/wiki/Brazilian_President_party_received_money_from_FARC,_say_documents",Brazil,GPE
5796,"Brazilian President party received money from FARC, say documents",2005-03-15,Politics and conflicts,"https://en.wikinews.org/wiki/Brazilian_President_party_received_money_from_FARC,_say_documents",the Brazilian Agency,ORG
5796,"Brazilian President party received money from FARC, say documents",2005-03-15,Politics and conflicts,"https://en.wikinews.org/wiki/Brazilian_President_party_received_money_from_FARC,_say_documents",Abin,PERSON
5796,"Brazilian President party received money from FARC, say documents",2005-03-15,Politics and conflicts,"https://en.wikinews.org/wiki/Brazilian_President_party_received_money_from_FARC,_say_documents",Party,ORG
5796,"Brazilian President party received money from FARC, say documents",2005-03-15,Politics and conflicts,"https://en.wikinews.org/wiki/Brazilian_President_party_received_money_from_FARC,_say_documents",5 million dollars,MONEY
5796,"Brazilian President party received money from FARC, say documents",2005-03-15,Politics and conflicts,"https://en.wikinews.org/wiki/Brazilian_President_party_received_money_from_FARC,_say_documents",2002,DATE
5796,"Brazilian President party received money from FARC, say documents",2005-03-15,Politics and conflicts,"https://en.wikinews.org/wiki/Brazilian_President_party_received_money_from_FARC,_say_documents",Colombian,NORP
5796,"Brazilian President party received money from FARC, say documents",2005-03-15,Politics and conflicts,"https://en.wikinews.org/wiki/Brazilian_President_party_received_money_from_FARC,_say_documents",Revolutionary Armed Forces of Colombia,ORG
5796,"Brazilian President party received money from FARC, say documents",2005-03-15,Politics and conflicts,"https://en.wikinews.org/wiki/Brazilian_President_party_received_money_from_FARC,_say_documents",Brazilian,NORP
5796,"Brazilian President party received money from FARC, say documents",2005-03-15,Politics and conflicts,"https://en.wikinews.org/wiki/Brazilian_President_party_received_money_from_FARC,_say_documents",Veja,PERSON
5796,"Brazilian President party received money from FARC, say documents",2005-03-15,Politics and conflicts,"https://en.wikinews.org/wiki/Brazilian_President_party_received_money_from_FARC,_say_documents",this week,DATE
5796,"Brazilian President party received money from FARC, say documents",2005-03-15,Politics and conflicts,"https://en.wikinews.org/wiki/Brazilian_President_party_received_money_from_FARC,_say_documents",FARC,ORG
5796,"Brazilian President party received money from FARC, say documents",2005-03-15,Politics and conflicts,"https://en.wikinews.org/wiki/Brazilian_President_party_received_money_from_FARC,_say_documents",Brazil,GPE
5796,"Brazilian President party received money from FARC, say documents",2005-03-15,Politics and conflicts,"https://en.wikinews.org/wiki/Brazilian_President_party_received_money_from_FARC,_say_documents",Abin,PERSON
5796,"Brazilian President party received money from FARC, say documents",2005-03-15,Politics and conflicts,"https://en.wikinews.org/wiki/Brazilian_President_party_received_money_from_FARC,_say_documents",Colombian,NORP
5796,"Brazilian President party received money from FARC, say documents",2005-03-15,Politics and conflicts,"https://en.wikinews.org/wiki/Brazilian_President_party_received_money_from_FARC,_say_documents",FARC,ORG
5796,"Brazilian President party received money from FARC, say documents",2005-03-15,Politics and conflicts,"https://en.wikinews.org/wiki/Brazilian_President_party_received_money_from_FARC,_say_documents",Brazilian,NORP
5796,"Brazilian President party received money from FARC, say documents",2005-03-15,Politics and conflicts,"https://en.wikinews.org/wiki/Brazilian_President_party_received_money_from_FARC,_say_documents",Luiz Inácio Lula da Silva,PERSON
5796,"Brazilian President party received money from FARC, say documents",2005-03-15,Politics and conflicts,"https://en.wikinews.org/wiki/Brazilian_President_party_received_money_from_FARC,_say_documents",Latin America,LOC
5796,"Brazilian President party received money from FARC, say documents",2005-03-15,Politics and conflicts,"https://en.wikinews.org/wiki/Brazilian_President_party_received_money_from_FARC,_say_documents",Brazil,GPE
5796,"Brazilian President party received money from FARC, say documents",2005-03-15,Politics and conflicts,"https://en.wikinews.org/wiki/Brazilian_President_party_received_money_from_FARC,_say_documents",Brazilian,NORP
5796,"Brazilian President party received money from FARC, say documents",2005-03-15,Politics and conflicts,"https://en.wikinews.org/wiki/Brazilian_President_party_received_money_from_FARC,_say_documents",Abin,PERSON
5796,"Brazilian President party received money from FARC, say documents",2005-03-15,Politics and conflicts,"https://en.wikinews.org/wiki/Brazilian_President_party_received_money_from_FARC,_say_documents",0095/3100,CARDINAL
5796,"Brazilian President party received money from FARC, say documents",2005-03-15,Politics and conflicts,"https://en.wikinews.org/wiki/Brazilian_President_party_received_money_from_FARC,_say_documents","April 25, 2002",DATE
5796,"Brazilian President party received money from FARC, say documents",2005-03-15,Politics and conflicts,"https://en.wikinews.org/wiki/Brazilian_President_party_received_money_from_FARC,_say_documents","April 13, 2002",DATE
5796,"Brazilian President party received money from FARC, say documents",2005-03-15,Politics and conflicts,"https://en.wikinews.org/wiki/Brazilian_President_party_received_money_from_FARC,_say_documents",Brasilia,GPE
5796,"Brazilian President party received money from FARC, say documents",2005-03-15,Politics and conflicts,"https://en.wikinews.org/wiki/Brazilian_President_party_received_money_from_FARC,_say_documents",about 6 hours,TIME
5796,"Brazilian President party received money from FARC, say documents",2005-03-15,Politics and conflicts,"https://en.wikinews.org/wiki/Brazilian_President_party_received_money_from_FARC,_say_documents",approximately 30,CARDINAL
5796,"Brazilian President party received money from FARC, say documents",2005-03-15,Politics and conflicts,"https://en.wikinews.org/wiki/Brazilian_President_party_received_money_from_FARC,_say_documents",Olivério Medina,ORG
5796,"Brazilian President party received money from FARC, say documents",2005-03-15,Politics and conflicts,"https://en.wikinews.org/wiki/Brazilian_President_party_received_money_from_FARC,_say_documents",one,CARDINAL
5796,"Brazilian President party received money from FARC, say documents",2005-03-15,Politics and conflicts,"https://en.wikinews.org/wiki/Brazilian_President_party_received_money_from_FARC,_say_documents",FARC,ORG
5796,"Brazilian President party received money from FARC, say documents",2005-03-15,Politics and conflicts,"https://en.wikinews.org/wiki/Brazilian_President_party_received_money_from_FARC,_say_documents",Brazil,GPE
5796,"Brazilian President party received money from FARC, say documents",2005-03-15,Politics and conflicts,"https://en.wikinews.org/wiki/Brazilian_President_party_received_money_from_FARC,_say_documents",Abin,PERSON
5796,"Brazilian President party received money from FARC, say documents",2005-03-15,Politics and conflicts,"https://en.wikinews.org/wiki/Brazilian_President_party_received_money_from_FARC,_say_documents",Medina,GPE
5796,"Brazilian President party received money from FARC, say documents",2005-03-15,Politics and conflicts,"https://en.wikinews.org/wiki/Brazilian_President_party_received_money_from_FARC,_say_documents",5 million dollars,MONEY
5796,"Brazilian President party received money from FARC, say documents",2005-03-15,Politics and conflicts,"https://en.wikinews.org/wiki/Brazilian_President_party_received_money_from_FARC,_say_documents",Abin,PERSON
5796,"Brazilian President party received money from FARC, say documents",2005-03-15,Politics and conflicts,"https://en.wikinews.org/wiki/Brazilian_President_party_received_money_from_FARC,_say_documents",six,CARDINAL
5796,"Brazilian President party received money from FARC, say documents",2005-03-15,Politics and conflicts,"https://en.wikinews.org/wiki/Brazilian_President_party_received_money_from_FARC,_say_documents",FARC,ORG
5796,"Brazilian President party received money from FARC, say documents",2005-03-15,Politics and conflicts,"https://en.wikinews.org/wiki/Brazilian_President_party_received_money_from_FARC,_say_documents",six,CARDINAL
5796,"Brazilian President party received money from FARC, say documents",2005-03-15,Politics and conflicts,"https://en.wikinews.org/wiki/Brazilian_President_party_received_money_from_FARC,_say_documents",3,CARDINAL
5796,"Brazilian President party received money from FARC, say documents",2005-03-15,Politics and conflicts,"https://en.wikinews.org/wiki/Brazilian_President_party_received_money_from_FARC,_say_documents",5 million dollars,MONEY
5796,"Brazilian President party received money from FARC, say documents",2005-03-15,Politics and conflicts,"https://en.wikinews.org/wiki/Brazilian_President_party_received_money_from_FARC,_say_documents",Trinidad,GPE
5796,"Brazilian President party received money from FARC, say documents",2005-03-15,Politics and conflicts,"https://en.wikinews.org/wiki/Brazilian_President_party_received_money_from_FARC,_say_documents",Tobago,PERSON
5796,"Brazilian President party received money from FARC, say documents",2005-03-15,Politics and conflicts,"https://en.wikinews.org/wiki/Brazilian_President_party_received_money_from_FARC,_say_documents",300,CARDINAL
5796,"Brazilian President party received money from FARC, say documents",2005-03-15,Politics and conflicts,"https://en.wikinews.org/wiki/Brazilian_President_party_received_money_from_FARC,_say_documents",Brazilian,NORP
5796,"Brazilian President party received money from FARC, say documents",2005-03-15,Politics and conflicts,"https://en.wikinews.org/wiki/Brazilian_President_party_received_money_from_FARC,_say_documents",the Brazilian Congress,ORG
5796,"Brazilian President party received money from FARC, say documents",2005-03-15,Politics and conflicts,"https://en.wikinews.org/wiki/Brazilian_President_party_received_money_from_FARC,_say_documents",the Brazilian Communist Party,ORG
5796,"Brazilian President party received money from FARC, say documents",2005-03-15,Politics and conflicts,"https://en.wikinews.org/wiki/Brazilian_President_party_received_money_from_FARC,_say_documents",Maria das Graças,ORG
5796,"Brazilian President party received money from FARC, say documents",2005-03-15,Politics and conflicts,"https://en.wikinews.org/wiki/Brazilian_President_party_received_money_from_FARC,_say_documents",FARC,ORG
5796,"Brazilian President party received money from FARC, say documents",2005-03-15,Politics and conflicts,"https://en.wikinews.org/wiki/Brazilian_President_party_received_money_from_FARC,_say_documents",FARC,ORG
5796,"Brazilian President party received money from FARC, say documents",2005-03-15,Politics and conflicts,"https://en.wikinews.org/wiki/Brazilian_President_party_received_money_from_FARC,_say_documents",Mauricio,PERSON
5796,"Brazilian President party received money from FARC, say documents",2005-03-15,Politics and conflicts,"https://en.wikinews.org/wiki/Brazilian_President_party_received_money_from_FARC,_say_documents",Maria,PERSON
5796,"Brazilian President party received money from FARC, say documents",2005-03-15,Politics and conflicts,"https://en.wikinews.org/wiki/Brazilian_President_party_received_money_from_FARC,_say_documents",Mauricio,PERSON
5796,"Brazilian President party received money from FARC, say documents",2005-03-15,Politics and conflicts,"https://en.wikinews.org/wiki/Brazilian_President_party_received_money_from_FARC,_say_documents",Antonio Viana,PERSON
5796,"Brazilian President party received money from FARC, say documents",2005-03-15,Politics and conflicts,"https://en.wikinews.org/wiki/Brazilian_President_party_received_money_from_FARC,_say_documents",The Colombian Radio Caracol,ORG
5796,"Brazilian President party received money from FARC, say documents",2005-03-15,Politics and conflicts,"https://en.wikinews.org/wiki/Brazilian_President_party_received_money_from_FARC,_say_documents",Colombian,NORP
5796,"Brazilian President party received money from FARC, say documents",2005-03-15,Politics and conflicts,"https://en.wikinews.org/wiki/Brazilian_President_party_received_money_from_FARC,_say_documents",FARC,ORG
5796,"Brazilian President party received money from FARC, say documents",2005-03-15,Politics and conflicts,"https://en.wikinews.org/wiki/Brazilian_President_party_received_money_from_FARC,_say_documents",476 million,CARDINAL
5796,"Brazilian President party received money from FARC, say documents",2005-03-15,Politics and conflicts,"https://en.wikinews.org/wiki/Brazilian_President_party_received_money_from_FARC,_say_documents",FARC,ORG
5796,"Brazilian President party received money from FARC, say documents",2005-03-15,Politics and conflicts,"https://en.wikinews.org/wiki/Brazilian_President_party_received_money_from_FARC,_say_documents",1,CARDINAL
5796,"Brazilian President party received money from FARC, say documents",2005-03-15,Politics and conflicts,"https://en.wikinews.org/wiki/Brazilian_President_party_received_money_from_FARC,_say_documents",Luis Alberto Albán,PERSON
5796,"Brazilian President party received money from FARC, say documents",2005-03-15,Politics and conflicts,"https://en.wikinews.org/wiki/Brazilian_President_party_received_money_from_FARC,_say_documents",Ovidio Salinas,GPE
5796,"Brazilian President party received money from FARC, say documents",2005-03-15,Politics and conflicts,"https://en.wikinews.org/wiki/Brazilian_President_party_received_money_from_FARC,_say_documents",Ricardo Morantes,GPE
5796,"Brazilian President party received money from FARC, say documents",2005-03-15,Politics and conflicts,"https://en.wikinews.org/wiki/Brazilian_President_party_received_money_from_FARC,_say_documents",Jairo Alfonso Lesmes,PERSON
5796,"Brazilian President party received money from FARC, say documents",2005-03-15,Politics and conflicts,"https://en.wikinews.org/wiki/Brazilian_President_party_received_money_from_FARC,_say_documents",Oliverio Medina,PERSON
5796,"Brazilian President party received money from FARC, say documents",2005-03-15,Politics and conflicts,"https://en.wikinews.org/wiki/Brazilian_President_party_received_money_from_FARC,_say_documents",Jesús Carvajalino,PERSON
5796,"Brazilian President party received money from FARC, say documents",2005-03-15,Politics and conflicts,"https://en.wikinews.org/wiki/Brazilian_President_party_received_money_from_FARC,_say_documents",Liliana López,PERSON
5796,"Brazilian President party received money from FARC, say documents",2005-03-15,Politics and conflicts,"https://en.wikinews.org/wiki/Brazilian_President_party_received_money_from_FARC,_say_documents",Medina,GPE
5796,"Brazilian President party received money from FARC, say documents",2005-03-15,Politics and conflicts,"https://en.wikinews.org/wiki/Brazilian_President_party_received_money_from_FARC,_say_documents",Brazil,GPE
5796,"Brazilian President party received money from FARC, say documents",2005-03-15,Politics and conflicts,"https://en.wikinews.org/wiki/Brazilian_President_party_received_money_from_FARC,_say_documents",FARC,ORG
5796,"Brazilian President party received money from FARC, say documents",2005-03-15,Politics and conflicts,"https://en.wikinews.org/wiki/Brazilian_President_party_received_money_from_FARC,_say_documents",Brazilian,NORP
5796,"Brazilian President party received money from FARC, say documents",2005-03-15,Politics and conflicts,"https://en.wikinews.org/wiki/Brazilian_President_party_received_money_from_FARC,_say_documents",Alberto Fraga,PERSON
5796,"Brazilian President party received money from FARC, say documents",2005-03-15,Politics and conflicts,"https://en.wikinews.org/wiki/Brazilian_President_party_received_money_from_FARC,_say_documents",PTB,ORG
5796,"Brazilian President party received money from FARC, say documents",2005-03-15,Politics and conflicts,"https://en.wikinews.org/wiki/Brazilian_President_party_received_money_from_FARC,_say_documents",Abin,PERSON
5796,"Brazilian President party received money from FARC, say documents",2005-03-15,Politics and conflicts,"https://en.wikinews.org/wiki/Brazilian_President_party_received_money_from_FARC,_say_documents",the Brazilian Congress,ORG
5796,"Brazilian President party received money from FARC, say documents",2005-03-15,Politics and conflicts,"https://en.wikinews.org/wiki/Brazilian_President_party_received_money_from_FARC,_say_documents",Luis Eduardo Grenhalg,PERSON
5796,"Brazilian President party received money from FARC, say documents",2005-03-15,Politics and conflicts,"https://en.wikinews.org/wiki/Brazilian_President_party_received_money_from_FARC,_say_documents",Fraga,PERSON
5796,"Brazilian President party received money from FARC, say documents",2005-03-15,Politics and conflicts,"https://en.wikinews.org/wiki/Brazilian_President_party_received_money_from_FARC,_say_documents",Grenhalg,PERSON
5796,"Brazilian President party received money from FARC, say documents",2005-03-15,Politics and conflicts,"https://en.wikinews.org/wiki/Brazilian_President_party_received_money_from_FARC,_say_documents",Fraga,PERSON
5796,"Brazilian President party received money from FARC, say documents",2005-03-15,Politics and conflicts,"https://en.wikinews.org/wiki/Brazilian_President_party_received_money_from_FARC,_say_documents",José Serra,PERSON
5796,"Brazilian President party received money from FARC, say documents",2005-03-15,Politics and conflicts,"https://en.wikinews.org/wiki/Brazilian_President_party_received_money_from_FARC,_say_documents",FARC,ORG
5796,"Brazilian President party received money from FARC, say documents",2005-03-15,Politics and conflicts,"https://en.wikinews.org/wiki/Brazilian_President_party_received_money_from_FARC,_say_documents",2002,DATE
5796,"Brazilian President party received money from FARC, say documents",2005-03-15,Politics and conflicts,"https://en.wikinews.org/wiki/Brazilian_President_party_received_money_from_FARC,_say_documents",the Electoral Court,ORG
5796,"Brazilian President party received money from FARC, say documents",2005-03-15,Politics and conflicts,"https://en.wikinews.org/wiki/Brazilian_President_party_received_money_from_FARC,_say_documents",National,ORG
5796,"Brazilian President party received money from FARC, say documents",2005-03-15,Politics and conflicts,"https://en.wikinews.org/wiki/Brazilian_President_party_received_money_from_FARC,_say_documents",José Genoino,PERSON
5796,"Brazilian President party received money from FARC, say documents",2005-03-15,Politics and conflicts,"https://en.wikinews.org/wiki/Brazilian_President_party_received_money_from_FARC,_say_documents",5 million dollars,MONEY
5796,"Brazilian President party received money from FARC, say documents",2005-03-15,Politics and conflicts,"https://en.wikinews.org/wiki/Brazilian_President_party_received_money_from_FARC,_say_documents",FARC,ORG
5796,"Brazilian President party received money from FARC, say documents",2005-03-15,Politics and conflicts,"https://en.wikinews.org/wiki/Brazilian_President_party_received_money_from_FARC,_say_documents",2002,DATE
5796,"Brazilian President party received money from FARC, say documents",2005-03-15,Politics and conflicts,"https://en.wikinews.org/wiki/Brazilian_President_party_received_money_from_FARC,_say_documents",José Serra,PERSON
5796,"Brazilian President party received money from FARC, say documents",2005-03-15,Politics and conflicts,"https://en.wikinews.org/wiki/Brazilian_President_party_received_money_from_FARC,_say_documents","April 25, 2002",DATE
5796,"Brazilian President party received money from FARC, say documents",2005-03-15,Politics and conflicts,"https://en.wikinews.org/wiki/Brazilian_President_party_received_money_from_FARC,_say_documents",Brazilian,NORP
5796,"Brazilian President party received money from FARC, say documents",2005-03-15,Politics and conflicts,"https://en.wikinews.org/wiki/Brazilian_President_party_received_money_from_FARC,_say_documents",Fernando Henrique Cardoso,ORG
5796,"Brazilian President party received money from FARC, say documents",2005-03-15,Politics and conflicts,"https://en.wikinews.org/wiki/Brazilian_President_party_received_money_from_FARC,_say_documents",Brazilian,NORP
5796,"Brazilian President party received money from FARC, say documents",2005-03-15,Politics and conflicts,"https://en.wikinews.org/wiki/Brazilian_President_party_received_money_from_FARC,_say_documents",the National Congress,ORG
5796,"Brazilian President party received money from FARC, say documents",2005-03-15,Politics and conflicts,"https://en.wikinews.org/wiki/Brazilian_President_party_received_money_from_FARC,_say_documents",second,ORDINAL
5796,"Brazilian President party received money from FARC, say documents",2005-03-15,Politics and conflicts,"https://en.wikinews.org/wiki/Brazilian_President_party_received_money_from_FARC,_say_documents",this year,DATE
5796,"Brazilian President party received money from FARC, say documents",2005-03-15,Politics and conflicts,"https://en.wikinews.org/wiki/Brazilian_President_party_received_money_from_FARC,_say_documents",South American,NORP
5796,"Brazilian President party received money from FARC, say documents",2005-03-15,Politics and conflicts,"https://en.wikinews.org/wiki/Brazilian_President_party_received_money_from_FARC,_say_documents",FARC,ORG
5796,"Brazilian President party received money from FARC, say documents",2005-03-15,Politics and conflicts,"https://en.wikinews.org/wiki/Brazilian_President_party_received_money_from_FARC,_say_documents",Last month,DATE
5796,"Brazilian President party received money from FARC, say documents",2005-03-15,Politics and conflicts,"https://en.wikinews.org/wiki/Brazilian_President_party_received_money_from_FARC,_say_documents",Colombia,GPE
5796,"Brazilian President party received money from FARC, say documents",2005-03-15,Politics and conflicts,"https://en.wikinews.org/wiki/Brazilian_President_party_received_money_from_FARC,_say_documents",Venezuela,GPE
5796,"Brazilian President party received money from FARC, say documents",2005-03-15,Politics and conflicts,"https://en.wikinews.org/wiki/Brazilian_President_party_received_money_from_FARC,_say_documents",FARC,ORG
5796,"Brazilian President party received money from FARC, say documents",2005-03-15,Politics and conflicts,"https://en.wikinews.org/wiki/Brazilian_President_party_received_money_from_FARC,_say_documents",Rodrigo Granda,PERSON
5796,"Brazilian President party received money from FARC, say documents",2005-03-15,Politics and conflicts,"https://en.wikinews.org/wiki/Brazilian_President_party_received_money_from_FARC,_say_documents",Colombia,GPE
5796,"Brazilian President party received money from FARC, say documents",2005-03-15,Politics and conflicts,"https://en.wikinews.org/wiki/Brazilian_President_party_received_money_from_FARC,_say_documents",Venezuela,GPE
5796,"Brazilian President party received money from FARC, say documents",2005-03-15,Politics and conflicts,"https://en.wikinews.org/wiki/Brazilian_President_party_received_money_from_FARC,_say_documents",FARC,ORG
5796,"Brazilian President party received money from FARC, say documents",2005-03-15,Politics and conflicts,"https://en.wikinews.org/wiki/Brazilian_President_party_received_money_from_FARC,_say_documents",Venezuela,GPE
5796,"Brazilian President party received money from FARC, say documents",2005-03-15,Politics and conflicts,"https://en.wikinews.org/wiki/Brazilian_President_party_received_money_from_FARC,_say_documents",Colombia,GPE
5796,"Brazilian President party received money from FARC, say documents",2005-03-15,Politics and conflicts,"https://en.wikinews.org/wiki/Brazilian_President_party_received_money_from_FARC,_say_documents",two,CARDINAL
5796,"Brazilian President party received money from FARC, say documents",2005-03-15,Politics and conflicts,"https://en.wikinews.org/wiki/Brazilian_President_party_received_money_from_FARC,_say_documents",Cuba,GPE
5796,"Brazilian President party received money from FARC, say documents",2005-03-15,Politics and conflicts,"https://en.wikinews.org/wiki/Brazilian_President_party_received_money_from_FARC,_say_documents",Fidel Castro,PERSON
5796,"Brazilian President party received money from FARC, say documents",2005-03-15,Politics and conflicts,"https://en.wikinews.org/wiki/Brazilian_President_party_received_money_from_FARC,_say_documents",second,ORDINAL
5796,"Brazilian President party received money from FARC, say documents",2005-03-15,Politics and conflicts,"https://en.wikinews.org/wiki/Brazilian_President_party_received_money_from_FARC,_say_documents",less than a month,DATE
5796,"Brazilian President party received money from FARC, say documents",2005-03-15,Politics and conflicts,"https://en.wikinews.org/wiki/Brazilian_President_party_received_money_from_FARC,_say_documents",South America,LOC
5796,"Brazilian President party received money from FARC, say documents",2005-03-15,Politics and conflicts,"https://en.wikinews.org/wiki/Brazilian_President_party_received_money_from_FARC,_say_documents",FARC,ORG
5796,"Brazilian President party received money from FARC, say documents",2005-03-15,Politics and conflicts,"https://en.wikinews.org/wiki/Brazilian_President_party_received_money_from_FARC,_say_documents",February,DATE
5796,"Brazilian President party received money from FARC, say documents",2005-03-15,Politics and conflicts,"https://en.wikinews.org/wiki/Brazilian_President_party_received_money_from_FARC,_say_documents",Paraguayan,NORP
5796,"Brazilian President party received money from FARC, say documents",2005-03-15,Politics and conflicts,"https://en.wikinews.org/wiki/Brazilian_President_party_received_money_from_FARC,_say_documents",Cecilia,GPE
5796,"Brazilian President party received money from FARC, say documents",2005-03-15,Politics and conflicts,"https://en.wikinews.org/wiki/Brazilian_President_party_received_money_from_FARC,_say_documents",Cubas Gusinky's,PERSON
5796,"Brazilian President party received money from FARC, say documents",2005-03-15,Politics and conflicts,"https://en.wikinews.org/wiki/Brazilian_President_party_received_money_from_FARC,_say_documents",31 years,DATE
5796,"Brazilian President party received money from FARC, say documents",2005-03-15,Politics and conflicts,"https://en.wikinews.org/wiki/Brazilian_President_party_received_money_from_FARC,_say_documents",Paraguay Raul Cubas,ORG
5796,"Brazilian President party received money from FARC, say documents",2005-03-15,Politics and conflicts,"https://en.wikinews.org/wiki/Brazilian_President_party_received_money_from_FARC,_say_documents",Ñemby,GPE
5796,"Brazilian President party received money from FARC, say documents",2005-03-15,Politics and conflicts,"https://en.wikinews.org/wiki/Brazilian_President_party_received_money_from_FARC,_say_documents",29 km,QUANTITY
5796,"Brazilian President party received money from FARC, say documents",2005-03-15,Politics and conflicts,"https://en.wikinews.org/wiki/Brazilian_President_party_received_money_from_FARC,_say_documents",Asuncion,NORP
5796,"Brazilian President party received money from FARC, say documents",2005-03-15,Politics and conflicts,"https://en.wikinews.org/wiki/Brazilian_President_party_received_money_from_FARC,_say_documents",Pátria Livre,PERSON
5796,"Brazilian President party received money from FARC, say documents",2005-03-15,Politics and conflicts,"https://en.wikinews.org/wiki/Brazilian_President_party_received_money_from_FARC,_say_documents",Osmar Martínez,PERSON
5796,"Brazilian President party received money from FARC, say documents",2005-03-15,Politics and conflicts,"https://en.wikinews.org/wiki/Brazilian_President_party_received_money_from_FARC,_say_documents",FARC,ORG
5796,"Brazilian President party received money from FARC, say documents",2005-03-15,Politics and conflicts,"https://en.wikinews.org/wiki/Brazilian_President_party_received_money_from_FARC,_say_documents",Rodrigo Granda,PERSON
5796,"Brazilian President party received money from FARC, say documents",2005-03-15,Politics and conflicts,"https://en.wikinews.org/wiki/Brazilian_President_party_received_money_from_FARC,_say_documents",Martinez,ORG
5796,"Brazilian President party received money from FARC, say documents",2005-03-15,Politics and conflicts,"https://en.wikinews.org/wiki/Brazilian_President_party_received_money_from_FARC,_say_documents",FARC,ORG
5796,"Brazilian President party received money from FARC, say documents",2005-03-15,Politics and conflicts,"https://en.wikinews.org/wiki/Brazilian_President_party_received_money_from_FARC,_say_documents","February 16, 2002",DATE
5796,"Brazilian President party received money from FARC, say documents",2005-03-15,Politics and conflicts,"https://en.wikinews.org/wiki/Brazilian_President_party_received_money_from_FARC,_say_documents",Colombia,GPE
5796,"Brazilian President party received money from FARC, say documents",2005-03-15,Politics and conflicts,"https://en.wikinews.org/wiki/Brazilian_President_party_received_money_from_FARC,_say_documents",FARC,ORG
5796,"Brazilian President party received money from FARC, say documents",2005-03-15,Politics and conflicts,"https://en.wikinews.org/wiki/Brazilian_President_party_received_money_from_FARC,_say_documents",Fernando Henrique Cardoso,ORG
5796,"Brazilian President party received money from FARC, say documents",2005-03-15,Politics and conflicts,"https://en.wikinews.org/wiki/Brazilian_President_party_received_money_from_FARC,_say_documents",Colombian,NORP
5796,"Brazilian President party received money from FARC, say documents",2005-03-15,Politics and conflicts,"https://en.wikinews.org/wiki/Brazilian_President_party_received_money_from_FARC,_say_documents",FARC,ORG
5796,"Brazilian President party received money from FARC, say documents",2005-03-15,Politics and conflicts,"https://en.wikinews.org/wiki/Brazilian_President_party_received_money_from_FARC,_say_documents",FARC,ORG
5796,"Brazilian President party received money from FARC, say documents",2005-03-15,Politics and conflicts,"https://en.wikinews.org/wiki/Brazilian_President_party_received_money_from_FARC,_say_documents",Colombia,GPE
5796,"Brazilian President party received money from FARC, say documents",2005-03-15,Politics and conflicts,"https://en.wikinews.org/wiki/Brazilian_President_party_received_money_from_FARC,_say_documents",the United Sates to,GPE
5796,"Brazilian President party received money from FARC, say documents",2005-03-15,Politics and conflicts,"https://en.wikinews.org/wiki/Brazilian_President_party_received_money_from_FARC,_say_documents",Colombia,GPE
5796,"Brazilian President party received money from FARC, say documents",2005-03-15,Politics and conflicts,"https://en.wikinews.org/wiki/Brazilian_President_party_received_money_from_FARC,_say_documents",FARC,ORG
5796,"Brazilian President party received money from FARC, say documents",2005-03-15,Politics and conflicts,"https://en.wikinews.org/wiki/Brazilian_President_party_received_money_from_FARC,_say_documents",FARC,ORG
5796,"Brazilian President party received money from FARC, say documents",2005-03-15,Politics and conflicts,"https://en.wikinews.org/wiki/Brazilian_President_party_received_money_from_FARC,_say_documents",FARC,ORG
5796,"Brazilian President party received money from FARC, say documents",2005-03-15,Politics and conflicts,"https://en.wikinews.org/wiki/Brazilian_President_party_received_money_from_FARC,_say_documents",Foro de São Paulo,ORG
5796,"Brazilian President party received money from FARC, say documents",2005-03-15,Politics and conflicts,"https://en.wikinews.org/wiki/Brazilian_President_party_received_money_from_FARC,_say_documents",1990,DATE
5796,"Brazilian President party received money from FARC, say documents",2005-03-15,Politics and conflicts,"https://en.wikinews.org/wiki/Brazilian_President_party_received_money_from_FARC,_say_documents",first,ORDINAL
5796,"Brazilian President party received money from FARC, say documents",2005-03-15,Politics and conflicts,"https://en.wikinews.org/wiki/Brazilian_President_party_received_money_from_FARC,_say_documents","July 4, 1990",DATE
5796,"Brazilian President party received money from FARC, say documents",2005-03-15,Politics and conflicts,"https://en.wikinews.org/wiki/Brazilian_President_party_received_money_from_FARC,_say_documents",Raul Reyes,PERSON
5796,"Brazilian President party received money from FARC, say documents",2005-03-15,Politics and conflicts,"https://en.wikinews.org/wiki/Brazilian_President_party_received_money_from_FARC,_say_documents",FARC,ORG
5796,"Brazilian President party received money from FARC, say documents",2005-03-15,Politics and conflicts,"https://en.wikinews.org/wiki/Brazilian_President_party_received_money_from_FARC,_say_documents",FARC,ORG
5796,"Brazilian President party received money from FARC, say documents",2005-03-15,Politics and conflicts,"https://en.wikinews.org/wiki/Brazilian_President_party_received_money_from_FARC,_say_documents",Brazilian,NORP
5796,"Brazilian President party received money from FARC, say documents",2005-03-15,Politics and conflicts,"https://en.wikinews.org/wiki/Brazilian_President_party_received_money_from_FARC,_say_documents",Folha de São Paulo,ORG
5796,"Brazilian President party received money from FARC, say documents",2005-03-15,Politics and conflicts,"https://en.wikinews.org/wiki/Brazilian_President_party_received_money_from_FARC,_say_documents","August 24, 2003",DATE
5796,"Brazilian President party received money from FARC, say documents",2005-03-15,Politics and conflicts,"https://en.wikinews.org/wiki/Brazilian_President_party_received_money_from_FARC,_say_documents",2,CARDINAL
